,10日平均交易量,13周价格变化,26周价格变化,3个月平均交易量,52周最高价, 52周最高日期,52周最低价,52周最低日期,52周价格变化,5天价格变化,beta,市值,当月价格变化,13周同比ToS&P500价格,26周同比ToS&P500价格,52周同比ToS&P500价格,4周同比ToS&P500价格,年度同比ToS&P500价格,当年同比ToS&P500价格,交易所,股票代码
1381,8.00227,9.02965,4.52196,201.40776,18.88,2019-09-10,11.45,2019-05-08,27.50197,1.18824,1.3094299999999999,7594.776,13.06778,8.62416,-6.069369999999999,6.67508,15.04827,-1.43495,1.31497,SZ,300034.SZ
1382,33.383359999999996,-20.79314,29.87698,476.48073,10.55,2020-02-06,4.88,2019-08-06,25.0423,-4.15045,1.3735,4744.191,16.37795,-21.08772,16.71639,3.0254,12.82885,-8.647789999999999,-6.09911,SZ,300035.SZ
1383,9.10568,2.93526,38.22894,345.04247999999995,32.42,2020-02-21,13.96,2019-05-08,62.539680000000004,0.94637,1.65317,11508.16,12.9744,2.5524299999999998,24.22204,1.52261,46.66369,24.963160000000002,28.44957,SZ,300036.SZ
1384,6.6882399999999995,13.88357,60.88803000000001,224.42607999999998,47.4,2020-02-25,20.4,2019-06-20,72.90456,7.535480000000001,1.48593,15778.19,16.55944,13.46003,44.58506,3.67215,56.01619,11.55471,14.667029999999999,SZ,300037.SZ
1385,18.8036,-18.9759,-4.83491,731.60065,11.73,2020-02-24,7.77,2020-04-29,-27.62332,-7.02765,1.13037,9456.645,-8.191130000000001,-19.27724,-14.4781,-15.806389999999999,-34.692679999999996,-8.921560000000001,-6.38051,SZ,300038.SZ
1386,43.60552,-13.770489999999999,17.673379999999998,809.45302,7.06,2020-02-04,4.04,2019-08-15,10.736839999999999,-8.83882,1.13047,5501.96,-1.8656700000000002,-14.09119,5.7494,-4.879659999999999,-0.07933,2.14035,4.9900199999999995,SZ,300039.SZ
1387,24.03143,16.93694,18.43066,325.48597,8.17,2019-07-04,4.51,2020-02-04,2.36593,4.508859999999999,1.3022200000000002,2221.401,17.14801,16.502029999999998,6.42994,8.09779,-7.632619999999999,13.96835,17.14801,SZ,300040.SZ
1388,19.63278,50.905429999999996,36.363640000000004,446.34087,15.73,2020-04-24,7.62,2019-05-06,88.44221,-0.8592200000000001,1.34832,6385.866999999999,32.97872,50.3442,22.54575,24.049879999999998,70.0362,43.91387,47.92899,SZ,300041.SZ
1389,16.76282,16.83739,7.038119999999999,181.9239,20.9,2019-10-11,12.4,2019-05-27,22.483220000000003,8.50178,1.22565,3657.3,32.5345,16.40286,-3.80818,20.99483,10.519730000000001,11.664489999999999,14.77987,SZ,300042.SZ
1390,15.2916,-37.23022,-27.892559999999996,467.45883,6.42,2020-01-07,3.22,2020-04-28,-34.3985,-11.19593,1.38668,4342.252,-10.28278,-37.46366,-35.199290000000005,-17.78192,-40.806090000000005,-33.815329999999996,-31.968809999999998,SZ,300043.SZ
1391,18.27045,-7.1532800000000005,-7.82609,623.26382,9.11,2020-02-19,5.55,2020-02-04,-18.146720000000002,-2.45399,1.63303,5044.049,4.77759,-7.498589999999999,-17.166179999999997,-4.61054,-26.1417,-4.66294,-2.0030799999999997,SZ,300044.SZ
1392,30.84215,25.76687,31.27001,1056.51146,15.27,2020-02-26,7.92,2020-02-04,33.11688,-1.6786599999999998,1.4101700000000001,7564.517,19.53353,25.299129999999998,17.96827,6.839519999999999,20.11475,28.39217,31.97425,SZ,300045.SZ
1393,23.1584,19.07935,36.24394,733.1509599999999,28.7,2020-02-19,12.17,2019-11-27,15.10539,-3.7689699999999995,1.06701,4189.939,-7.48235,18.63648,22.43818,-20.47249,3.8625199999999995,19.53989,22.875,SZ,300046.SZ
1394,29.94381,-4.62351,-8.953339999999999,716.03361,9.66157,2019-05-17,6.29,2020-02-04,-25.07724,-1.9021700000000001,1.45845,4604.517,2.99572,-4.97823,-18.17921,-4.1310199999999995,-32.39528,-11.75838,-9.29648,SZ,300047.SZ
1395,85.46876,78.35498,70.95436,1784.5341,6.14,2020-04-08,1.97,2020-02-04,19.07514,-5.28736,1.1438,4590.411,5.37084,77.69165,53.63135,-17.30428,7.44453,66.31427,70.95436,SZ,300048.SZ
1396,12.52513,7.27513,6.71053,177.83681,10.77,2020-04-16,6.67,2020-02-04,-15.520829999999998,-8.15402,1.34151,2133.361,8.422460000000001,6.8761600000000005,-4.102580000000001,3.48916,-23.7723,3.8141599999999998,6.71053,SZ,300049.SZ
1397,19.13809,3.96825,-6.76157,815.87626,7.5,2020-04-08,4.19,2020-02-04,-19.75498,-13.10116,1.29566,2995.167,-15.34733,3.58158,-16.209529999999997,-28.41971,-27.59287,-10.25045,-7.74648,SZ,300050.SZ
1398,21.354870000000002,-4.42133,22.5,950.51813,15.75,2020-02-13,5.57,2019-08-06,2.22531,-10.80097,1.80037,2682.073,-5.16129,-4.7768,10.08693,-13.42365,-7.7595,15.145,18.35749,SZ,300051.SZ
1399,6.64652,-29.48309,-18.57038,246.82313,18.27,2020-02-21,8.8,2019-08-15,3.1746,-8.60215,1.67713,2913.573,-8.90354,-29.74535,-26.821740000000002,-15.66869,-6.9029300000000005,-30.64466,-28.70968,SZ,300052.SZ
1400,10.335999999999999,-20.82067,2.6601,589.1345299999999,15.47,2020-02-24,8.84,2019-05-06,6.10998,-3.33952,1.51981,7316.4890000000005,1.7578099999999999,-21.11515,-7.74257,-6.672680000000001,-4.2542599999999995,-18.38021,-16.10306,SZ,300053.SZ
1401,29.78815,26.94248,38.393840000000004,993.39712,15.99,2020-03-20,7.2,2019-06-14,38.09001,9.77312,1.54779,12346.87,15.41284,26.470370000000003,24.37023,5.04301,24.60213,23.62172,27.07071,SZ,300054.SZ
1402,5.33542,-9.38462,-7.09779,361.22398,8.2,2020-03-04,5.27,2020-02-04,-23.605710000000002,-1.9966700000000002,1.16967,5095.938,-4.38312,-9.721630000000001,-16.51168,-9.661760000000001,-31.067490000000003,-14.09097,-11.69415,SZ,300055.SZ
1403,3.67182,-11.02362,-12.5387,82.19123,7.49,2020-03-12,5.11,2020-04-28,-23.75169,2.72727,1.22145,2178.021,-0.8771899999999999,-11.35454,-21.40126,-4.72323,-31.199209999999997,-17.34367,-15.03759,SZ,300056.SZ
1404,5.84882,-13.547239999999999,-15.79861,375.06745,7.4,2019-10-14,4.59,2020-02-04,-22.9175,-5.08806,1.3897,3267.718,-6.909789999999999,-13.868770000000001,-24.33084,-13.93335,-30.44649,-21.88146,-19.70199,SZ,300057.SZ
1405,139.02531000000002,12.07729,22.75132,1979.03947,8.76,2020-02-26,3.93,2019-05-24,43.80165,7.241910000000001,1.35471,17338.12,22.75132,11.66047,10.31279,11.80693,29.75589,19.8423,23.18584,SZ,300058.SZ
1406,196.11687,20.95491,22.252010000000002,6402.65334,20.68,2020-03-05,11.9,2019-06-10,33.5449,6.41774,1.4484700000000001,122492.7,13.644860000000001,20.50506,9.86407,4.1935400000000005,20.50096,12.5233,15.66265,SZ,300059.SZ
1407,3.7881199999999997,-19.283279999999998,-25.27646,144.36217,10.47,2019-09-17,4.38,2020-04-29,-37.92651,-4.82897,1.31378,3201.803,-2.87474,-19.583470000000002,-32.848290000000006,-12.12058,-43.989509999999996,-27.874340000000004,-25.862070000000003,SZ,300061.SZ
1408,25.02994,9.090910000000001,3.4111300000000004,422.87305999999995,9.14,2020-03-16,4.35,2020-02-04,-4.477609999999999,-10.55901,1.5711,1774.08,-2.04082,8.685189999999999,-7.067639999999999,-17.1437,-13.807720000000002,3.3885699999999996,6.27306,SZ,300062.SZ
1409,44.882090000000005,36.1809,82.49158,887.52481,6.71,2020-03-06,2.76,2019-11-18,49.31129,-1.63339,1.25252,4059.591,37.21519,35.67443,63.9995,7.42633,34.72738,68.4629,73.16294,SZ,300063.SZ
1410,17.50565,-34.19355,-40.69767,398.83052000000004,5.02,2019-05-06,1.9,2020-04-28,-60.76923000000001,-9.33333,1.39731,2459.172,-29.89691,-34.43829,-46.70685,-34.56872,-64.60108000000001,-39.8597,-38.18182,SZ,300064.SZ
1411,4.36721,-18.8711,-19.48161,129.31571,15.4,2019-09-10,9.19,2020-04-28,-35.8,-7.04633,1.21159,3834.4159999999997,-5.02959,-19.172829999999998,-27.640629999999998,-11.40819,-42.07071,-23.145039999999998,-21.00082,SZ,300065.SZ
1412,15.52315,-5.38462,11.564630000000001,574.33779,6.5,2019-05-23,3.92,2019-05-08,12.84404,-5.74713,1.3124200000000001,5116.964,2.2869,-5.7365,0.25965,-5.25307,1.82205,3.3792699999999996,6.2635,SZ,300066.SZ
1413,9.82935,-8.780489999999999,-14.416479999999998,324.89797000000004,5.65,2019-05-15,3.32,2020-02-04,-28.289109999999997,-0.26666999999999996,1.2147,3480.067,-2.09424,-9.11974,-23.08875,-5.06049,-35.293440000000004,-15.384,-13.02326,SZ,300067.SZ
1414,7.32437,-10.373439999999999,2.27273,374.90359,13.95,2020-02-18,10.06,2019-12-03,-22.85714,1.31332,1.14717,9506.534,1.983,-10.70678,-8.090689999999999,-6.53175,-30.39204,-2.53373,0.18553,SZ,300068.SZ
1415,3.02189,-4.1870199999999995,3.4664699999999997,40.82335,19.83,2020-04-27,10.1,2019-11-28,-8.64937,-16.22941,1.7359099999999998,1606.41,-7.167000000000001,-4.54336,-7.0179100000000005,-12.86635,-17.572,-16.09713,-13.756279999999999,SZ,300069.SZ
1416,26.807959999999998,11.31855,23.41527,993.7692300000001,11.82,2020-03-05,5.95,2019-08-15,7.674939999999999,-2.85132,1.00399,30190.25,3.4707199999999996,10.90455,10.90945,-3.3380099999999997,-2.84216,22.11925,25.526320000000002,SZ,300070.SZ
1417,26.2069,-14.49814,2.67857,679.84101,3.78,2019-06-24,2.16,2020-04-27,-35.75419,1.32159,1.39093,1544.1889999999999,-1.28755,-14.81613,-7.725969999999999,-8.63562,-42.02937,-22.03579,-19.86063,SZ,300071.SZ
1418,23.33034,-32.74194,-22.634510000000002,654.63973,9.36,2019-05-06,3.97,2020-04-28,-57.01031,-8.95197,0.91706,9798.334,-7.947019999999999,-32.99208,-30.474040000000002,-15.76644,-61.209309999999995,-35.80986,-34.01899,SZ,300072.SZ
1419,9.32705,-23.8665,6.8021199999999995,379.76405,37.73,2020-02-06,18.51,2019-11-15,-2.85255,2.54453,1.49537,10559.96,10.31022,-24.14965,-4.0202599999999995,-3.2193400000000003,-12.341380000000001,-13.8326,-11.42857,SZ,300073.SZ
1420,12.66576,8.27251,-1.54867,738.73547,6.49,2020-02-25,3.7,2020-02-03,-2.1978,-6.7086,1.75709,2386.085,3.2482599999999997,7.86983,-11.52486,-11.98317,-11.750589999999999,-2.49511,0.22523,SZ,300074.SZ
1421,11.09163,3.7220800000000005,2.2004900000000003,353.74459,16.48,2020-02-25,10.16,2020-02-04,-4.493530000000001,-1.49254,1.52568,5348.97,2.45098,3.3363300000000002,-8.155610000000001,-4.83282,-13.82208,7.10831,10.09658,SZ,300075.SZ
1422,5.417669999999999,-14.15608,-20.37037,158.50048999999999,6.95,2019-12-19,4.33,2020-04-28,-20.63758,-2.87474,1.7853299999999999,2005.52,3.7280699999999998,-14.47534,-28.439329999999998,-4.65735,-28.38927,-21.205189999999998,-19.00685,SZ,300076.SZ
1423,31.89975,-2.38095,12.67176,720.55421,9.39,2020-02-26,5.76,2019-11-19,-6.22618,4.38472,1.31158,4115.1990000000005,17.70335,-2.74401,1.2545899999999999,7.13357,-15.385489999999999,19.4624,22.79534,SZ,300077.SZ
1424,11.861410000000001,0.0,-12.125639999999999,570.6698200000001,18.14,2020-03-03,9.03,2019-05-17,15.22989,-2.98387,1.33405,10459.02,6.46018,-0.37191,-21.03005,-2.5493,3.97486,-4.6948,-2.03583,SZ,300078.SZ
1425,16.85347,-31.73653,-7.692310000000001,933.13866,7.37,2020-01-15,4.33,2020-04-28,-27.27273,-6.17284,1.51041,6519.928000000001,-6.748469999999999,-31.990409999999997,-17.04595,-15.609329999999998,-34.376329999999996,-25.063660000000002,-22.97297,SZ,300079.SZ
1426,6.25854,9.16335,-6.96095,264.17872,7.19,2019-09-16,4.07,2020-02-04,-11.6129,-3.00885,0.94595,11091.86,-3.35097,8.75735,-16.38871,-8.56441,-20.24607,1.35476,4.18251,SZ,300080.SZ
1427,10.08739,-27.096770000000003,4.629630000000001,471.91058,15.5,2020-02-27,7.21,2019-08-06,-21.8669,-4.84211,1.6082,4783.587,-9.41884,-27.36791,-5.9726099999999995,-17.07699,-29.498509999999996,-13.010539999999999,-10.58358,SZ,300081.SZ
1428,3.17983,-4.70219,10.74681,159.38046,8.78,2019-05-17,5.23,2019-11-18,-19.4702,0.16474,1.05687,4136.285,-2.72,-5.05662,-0.47529,-8.95391,-27.33591,-1.41708,1.33333,SZ,300082.SZ
1429,47.330259999999996,22.14912,98.22064,1091.71991,6.76,2020-03-16,2.53,2019-07-23,60.057469999999995,-0.71301,1.79197,7970.319,27.752290000000002,21.69484,78.13471,13.723239999999999,44.42393,35.80996,39.599000000000004,SZ,300083.SZ
1430,5.82564,-15.11628,-21.673820000000003,146.19951,6.24,2019-06-26,3.41,2020-04-28,-36.52174,-6.41026,1.26379,1404.395,-8.29146,-15.431970000000002,-29.6107,-15.48068,-42.72195,-20.91468,-18.70824,SZ,300084.SZ
1431,18.7817,-12.87739,-12.33726,480.0983,19.93,2019-09-11,10.12,2019-08-15,-11.12508,-4.523969999999999,2.23877,9991.896999999999,7.283760000000001,-13.201410000000001,-21.220229999999997,-1.0726200000000001,-19.8059,-11.1356,-8.65633,SZ,300085.SZ
1432,11.92429,4.238919999999999,2.65655,416.59475,7.85,2020-02-07,4.43,2019-11-18,-23.0441,-11.745510000000001,1.54572,2434.5,1.69173,3.85124,-7.745760000000001,-3.8159699999999996,-30.56073,0.060079999999999995,2.8517099999999997,SZ,300086.SZ
1433,18.879929999999998,-6.32353,50.058890000000005,492.99729,19.24,2020-01-14,7.36,2019-05-06,63.753209999999996,-9.58126,0.55455,5482.405,-10.15515,-6.67192,34.85325,-7.88048,47.75869,22.35151,25.76505,SZ,300087.SZ
1434,78.63253,-23.4412,39.76945,2814.21418,14.15,2020-02-24,4.68,2019-06-06,70.17544000000001,7.6581600000000005,1.3654899999999999,23590.64,13.849770000000001,-23.725929999999998,25.60645,0.42673999999999995,53.553630000000005,-8.11373,-5.55015,SZ,300088.SZ
1435,10.6557,-10.86262,-53.10924,453.61694000000006,6.54,2019-11-01,2.55,2020-04-28,-48.99452,-0.35714,0.8298700000000001,1342.149,-3.7931,-11.19413,-57.86074,-9.28725,-53.97645,-22.88997,-20.73864,SZ,300089.SZ
1436,32.65014,-31.42857,-37.66234,780.37184,2.69,2019-07-01,0.95,2020-04-30,-55.140190000000004,-11.11111,1.1542299999999999,1267.155,-18.644070000000003,-31.6836,-43.97909,-24.0484,-59.52185,-31.327690000000004,-29.411759999999997,SZ,300090.SZ
1437,50.13454,-11.436169999999999,-4.85714,572.52917,5.88,2019-05-27,3.04,2020-02-04,-40.535709999999995,-0.89286,1.41495,4096.781,2.14724,-11.76555,-14.498079999999998,-5.34474,-46.34386,-21.36854,-19.17476,SZ,300091.SZ
1438,3.4761599999999997,0.70922,0.56657,100.38085,8.27,2019-06-21,5.72,2020-02-04,-4.18354,-1.52566,1.49861,1644.3529999999998,5.81222,0.33466999999999997,-9.62396,0.7579199999999999,-13.542370000000002,-5.2498,-2.6063099999999997,SZ,300092.SZ
1439,6.46875,12.84404,6.03448,133.10276000000002,13.65,2019-09-11,5.91,2019-05-06,88.36140999999999,1.6528900000000002,1.12038,2656.8,22.87712,12.42436,-4.71012,11.10903,69.96329,8.98133,12.02186,SZ,300093.SZ
1440,10.613560000000001,-3.46535,-18.580379999999998,279.62851,5.66,2019-05-06,3.28,2020-02-04,-33.33333,-7.801419999999999,1.1078,3541.688,-18.41004,-3.8243699999999996,-26.83072,-18.083170000000003,-39.84497,-10.725999999999999,-8.235289999999999,SZ,300094.SZ
1441,12.2357,22.4525,23.09028,256.15604,8.25,2020-02-27,4.69,2020-02-04,25.04409,-2.60989,1.13809,2685.06,16.420360000000002,21.99709,10.6174,8.91927,12.83047,16.12056,19.36027,SZ,300095.SZ
1442,8.026760000000001,-13.61829,-8.04233,412.8475,13.26,2020-03-03,7.57,2019-08-15,-15.95745,-6.25674,1.6036299999999999,3736.7,-6.458559999999999,-13.93955,-17.36051,-13.063830000000001,-24.16627,-12.93374,-10.50463,SZ,300096.SZ
1443,10.16395,5.72082,7.56694,251.66935,14.17,2020-03-04,7.08,2020-02-04,-27.41555,-4.938269999999999,0.9448,2666.199,-21.02564,5.32764,-3.33295,-23.04903,-34.50521,-5.47628,-2.83912,SZ,300097.SZ
1444,39.7365,4.92424,-4.97427,1852.9345899999998,8.96,2019-05-13,4.28,2020-02-04,-41.375659999999996,-2.6362,1.20375,9771.798,-14.37403,4.53402,-14.60334,-20.30835,-47.10177,-9.11245,-6.57673,SZ,300098.SZ
1445,11.211089999999999,-14.80892,-18.070439999999998,394.89995,9.86,2019-05-15,5.0,2020-04-28,-36.61137,-8.54701,1.1596799999999998,3580.0290000000005,-1.10906,-15.12575,-26.372459999999997,-9.136610000000001,-42.80283,-15.916170000000001,-13.57027,SZ,300099.SZ
1446,11.20734,-16.44518,-16.16667,259.61028999999996,9.0,2019-05-06,4.66,2020-04-28,-44.60352,-12.06294,1.44349,2296.53,3.07377,-16.75593,-24.6616,-6.911169999999999,-50.01435,-18.169320000000003,-15.886289999999999,SZ,300100.SZ
1447,13.911420000000001,-4.60705,20.27335,473.75890999999996,14.19,2020-02-21,8.18,2019-11-29,-0.56497,-1.21609,1.2708700000000002,5896.1230000000005,14.28571,-4.9618199999999995,8.08591,3.14415,-10.277239999999999,12.77034,15.916579999999998,SZ,300101.SZ
1448,19.429679999999998,0.44053000000000003,2.24215,1004.24716,9.02,2020-02-25,3.69,2020-02-04,-25.0,-7.8787899999999995,1.2832700000000001,3226.272,-7.50507,0.06698,-8.118160000000001,-18.3162,-32.325590000000005,-6.60566,-4.0,SZ,300102.SZ
1449,5.94815,-1.8931,-4.134930000000001,93.30667,12.49,2019-06-13,7.28,2020-02-04,-12.251,-6.47558,1.49262,2798.065,3.76914,-2.2579700000000003,-13.84905,-1.01573,-20.821839999999998,-8.0378,-5.4721,SZ,300103.SZ
1450,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,6742.154,0.0,-0.37191,-10.13312,-5.06049,-9.76746,-2.71423,0.0,SZ,300104.SZ
1451,3.42215,-8.089889999999999,-4.43925,160.90851999999998,6.6,2019-06-27,3.8,2020-02-04,-11.086960000000001,-6.621,1.2307299999999999,2099.053,-6.621,-8.43171,-14.12253,-10.93978,-19.7715,-9.36246,-6.833710000000001,SZ,300105.SZ
1452,7.82671,7.65217,-14.38451,191.54182,9.45,2019-06-04,4.66,2020-02-04,-9.89811,-12.8169,0.9291799999999999,1308.147,-21.744629999999997,7.2518,-23.060029999999998,-19.38607,-18.69877,-11.1801,-8.702060000000001,SZ,300106.SZ
1453,5.66974,-7.31343,-10.77586,212.45304,11.43,2019-05-06,5.43,2020-02-04,-47.461929999999995,-4.31433,1.03841,3413.0,4.36975,-7.65815,-19.81705,-0.9118799999999999,-52.59356,-18.578889999999998,-16.30728,SZ,300107.SZ
1454,6.945710000000001,-6.6092,-24.593970000000002,296.14047999999997,7.46,2019-05-17,3.17,2020-04-30,-53.03468,-7.67045,1.13614,2164.548,-4.692080000000001,-6.95653,-32.23495,-11.58929,-57.622,-19.75158,-17.51269,SZ,300108.SZ
1455,11.6682,-3.66232,-10.08111,204.90983,22.33,2020-03-04,13.3,2019-08-12,-11.868260000000001,-5.30811,1.8454599999999999,5014.173,2.9860700000000002,-4.02061,-19.1927,-2.4197900000000003,-20.47649,-7.76572,-5.19243,SZ,300109.SZ
1456,16.64176,-2.14797,5.6701,756.30328,6.53,2019-05-08,3.6,2019-08-15,-28.69565,-4.87239,1.39371,4847.073,0.7371,-2.51189,-5.03757,-3.6505,-35.660270000000004,-5.48065,-2.8436,SZ,300110.SZ
1457,12.16923,2.67857,-2.54237,339.08972,3.02,2019-05-23,1.82,2020-02-04,-8.366530000000001,-3.76569,1.0849,2575.54,2.22222,2.2967,-12.417869999999999,-5.06049,-17.31679,-4.37723,-1.7094,SZ,300111.SZ
1458,3.11271,-16.82028,-3.98936,172.61854,11.89,2019-12-24,6.8,2020-04-28,-10.53284,-7.4359,1.61096,2066.466,-7.317069999999999,-17.12963,-13.718229999999998,-13.886529999999999,-19.2715,-25.90683,-23.839660000000002,SZ,300112.SZ
1459,11.95161,-35.21595,4.6698900000000005,374.1316,33.98,2020-02-24,13.7,2019-06-10,2.09424,0.25706999999999997,1.0705200000000001,13538.6,-9.26012,-35.45689,-5.93644,-18.04691,-7.87777,-26.15521,-24.09498,SZ,300113.SZ
1460,7.61345,-2.9304,1.33843,228.24329,13.74,2019-09-10,8.37,2019-05-06,13.978489999999999,-3.19635,1.53827,6262.062,4.84669,-3.2914199999999996,-8.93031,-4.79104,2.8457,-9.38232,-6.8541300000000005,SZ,300114.SZ
1461,28.393009999999997,-4.8316300000000005,31.845840000000003,901.78991,27.56,2020-02-26,9.54,2019-06-06,57.512119999999996,8.39355,1.37789,17742.28,3.3934300000000004,-5.185569999999999,18.48575,-8.350480000000001,42.12719,6.63702,9.61214,SZ,300115.SZ
1462,57.687830000000005,-2.80899,14.56954,1437.83861,2.16,2020-01-02,1.29,2019-08-26,-15.196079999999998,4.84848,1.7054599999999998,4199.049,-8.46561,-3.17045,2.96007,-1.05702,-23.47926,-14.130410000000001,-11.734689999999999,SZ,300116.SZ
1463,5.2559,-22.7882,-21.09589,195.67389,4.32,2019-09-16,2.71,2020-04-28,-34.69388,-7.98722,1.00626,2064.269,-13.51351,-23.07536,-29.091340000000002,-18.380370000000003,-41.07262,-25.08475,-22.99465,SZ,300117.SZ
1464,40.56152,-23.68421,-0.33529000000000003,707.12008,18.09,2020-02-19,9.23,2019-08-15,17.14286,-3.1759,1.05875,10717.17,4.29825,-23.96804,-10.43443,-6.47633,5.70098,-16.48174,-14.151620000000001,SZ,300118.SZ
1465,10.62609,26.46667,16.02446,235.7065,25.92,2019-05-15,10.71,2019-06-20,-5.00751,0.95796,1.32181,7673.241,38.1646,25.99632,4.26757,28.827070000000003,-14.285860000000001,27.717029999999998,31.280279999999998,SZ,300119.SZ
1466,9.616539999999999,6.2038400000000005,20.43551,224.31085,9.73,2020-03-16,5.55,2020-02-04,3.15638,6.99405,1.23471,3341.6,10.44547,5.80886,8.231639999999999,1.12815,-6.91937,9.29449,12.34375,SZ,300120.SZ
1467,3.4820900000000004,-16.39752,1.35542,92.87153,9.48,2020-02-17,5.93,2019-11-18,-24.55157,-1.17474,1.41937,2615.357,-12.02614,-16.70844,-8.91504,-10.88663,-31.920959999999997,-7.26158,-4.67422,SZ,300121.SZ
1468,11.42077,32.84108,62.88066,313.26547,85.09,2020-04-28,36.01,2019-06-05,83.66589,-1.2967600000000001,1.5916700000000001,126656.0,17.4655,32.34703,46.37577,13.7148,65.72641,55.07736,59.40395,SZ,300122.SZ
1469,30.973959999999998,10.76321,57.660169999999994,1252.00024,17.36,2020-02-18,6.44,2019-11-29,55.18646999999999,0.9812700000000001,1.50037,11406.38,6.994330000000001,10.35127,41.68428,-5.39479,40.0287,45.09551,49.143609999999995,SZ,300123.SZ
1470,10.20863,11.89744,31.287609999999997,257.05023,33.53,2020-04-28,21.5,2019-05-23,30.035759999999996,8.37748,1.24414,56678.35,26.615090000000002,11.48128,17.98408,16.3809,17.334570000000003,3.9217800000000005,6.82115,SZ,300124.SZ
1471,3.5472099999999998,-13.758389999999999,-18.72233,86.73454,18.55,2019-12-19,10.54,2019-08-06,-21.11725,1.34069,1.45292,3411.675,-2.13252,-14.07913,-26.95829,-6.872319999999999,-28.822090000000003,-26.506629999999998,-24.4562,SZ,300125.SZ
1472,5.15077,1.91304,5.3956800000000005,86.23255,6.82,2020-01-09,4.66,2020-02-04,0.17094,-0.50934,1.40215,1781.192,9.53271,1.5340200000000002,-5.28418,4.77316,-9.61321,-4.18578,-1.51261,SZ,300126.SZ
1473,4.21779,-13.430229999999998,-6.46985,134.0425,27.39,2019-06-14,11.53,2019-05-10,17.70751,0.47233,1.1177,4811.649,0.54018,-13.7522,-15.947370000000001,-5.12421,6.2104800000000004,-23.27409,-21.133470000000003,SZ,300127.SZ
1474,18.93246,-10.38251,-20.38835,732.92069,4.76,2019-05-21,2.96,2020-02-04,-26.29213,-6.55271,1.8764900000000002,3588.698,-0.9063399999999999,-10.715810000000001,-28.45549,-9.476289999999999,-33.49152,-20.62255,-18.40796,SZ,300128.SZ
1475,5.20017,-15.767629999999999,-9.576839999999999,216.02456,5.48,2020-01-10,3.44,2019-08-06,-4.24528,-4.69484,1.0641,2919.762,-6.880730000000001,-16.08091,-18.739520000000002,-12.19718,-13.59808,-18.72835,-16.460910000000002,SZ,300129.SZ
1476,18.60024,-21.91235,-20.04662,315.21625,22.33,2020-01-15,12.98,2020-04-30,-26.943559999999998,-12.107619999999999,1.63955,6644.158,1.25461,-22.20277,-28.148390000000003,-7.61915,-34.07931,-24.290370000000003,-22.17811,SZ,300130.SZ
1477,15.265629999999998,16.271720000000002,51.75258,260.90554,16.36,2020-04-27,8.66,2019-11-18,6.12833,-3.79085,0.9057700000000001,7604.071,18.90145,15.83929,36.37531,10.04012,-4.2377,29.831970000000002,33.45422,SZ,300132.SZ
1478,15.267439999999999,5.4333800000000005,27.34375,460.66254000000004,10.0,2020-02-17,5.91,2019-12-05,14.30575,9.10308,1.05873,14308.74,22.55639,5.04126,14.439860000000001,12.30145,3.14099,7.14582,10.13514,SZ,300133.SZ
1479,10.04071,-3.4666699999999997,-16.39723,523.2528900000001,21.85,2019-09-10,12.09,2019-05-10,-4.54845,-2.02977,1.62899,11113.69,-8.75866,-3.8256900000000003,-24.8688,-16.17536,-13.87164,-8.64475,-6.09598,SZ,300134.SZ
1480,7.55377,-12.10938,-13.46154,260.25149,3.24,2019-06-26,2.07,2020-02-04,-28.57143,-7.78689,1.03603,2069.0570000000002,-6.638999999999999,-12.43625,-22.23058,-14.21129,-35.54818,-17.398870000000002,-15.094339999999999,SZ,300135.SZ
1481,31.52577,-6.13636,2.12661,952.3531800000001,57.49,2020-02-25,21.06,2019-05-20,54.162,8.030339999999999,1.06374,40004.83,20.338,-6.48545,-8.222000000000001,2.99452,39.1043,-11.460939999999999,-8.990739999999999,SZ,300136.SZ
1482,6.158180000000001,-15.44304,-10.57564,341.59975,9.25,2019-07-04,6.48,2020-04-29,-28.55615,-4.70756,1.08336,3680.897,-6.44258,-15.757520000000001,-19.63711,-12.403880000000001,-35.5344,-15.38165,-13.02083,SZ,300137.SZ
1483,8.717889999999999,34.093959999999996,47.56278,211.58086,10.3,2020-04-28,6.45,2019-08-09,48.439820000000005,0.3012,1.0485799999999998,5113.557,14.0411,33.59525,32.61007,8.27005,33.94103,29.93113,33.55615,SZ,300138.SZ
1484,7.40198,-19.86063,-21.67991,271.3603,13.5,2019-05-31,6.22,2020-04-28,-33.78119,-5.3497900000000005,1.18182,1890.6,-3.08989,-20.15868,-29.61618,-12.18732,-40.24908,-22.753529999999998,-20.59839,SZ,300139.SZ
1485,9.005419999999999,-10.21021,-16.79035,313.56412,15.17,2020-03-24,8.09,2020-02-04,-11.1001,-7.33471,1.23515,3832.3790000000004,-20.75972,-10.54415,-25.22208,-25.03456,-19.783360000000002,-18.59577,-16.32463,SZ,300140.SZ
1486,13.762179999999999,21.925929999999997,26.81048,286.48556,12.56,2020-03-27,5.48,2020-02-04,8.14717,-6.3708800000000005,1.33161,2102.433,-1.78998,21.47247,13.96062,-9.03933,-2.41605,20.039270000000002,23.38831,SZ,300141.SZ
